7974 東証1部 任天堂(株)（その他製品）,,,,,
"1985-11-22","5250","5290","5250","5280","3000","1975.3"
"1985-11-25","5300","5400","5300","5400","3000","2020.2"
"1985-11-26","5480","5480","5480","5480","1000","2050.1"
"1985-11-27","5600","5600","5560","5560","7000","2080.1"
"1985-11-28","5500","5500","5500","5500","1000","2057.6"
"1985-11-29","5410","5460","5400","5400","4000","2020.2"
"1985-11-30","5500","5500","5500","5500","1000","2057.6"
"1985-12-02","5500","5500","5500","5500","1000","2057.6"
"1985-12-03","5470","5470","5470","5470","3000","2046.4"
"1985-12-04","5470","5470","5470","5470","1000","2046.4"
"1985-12-05","5500","5500","5500","5500","1000","2057.6"
"1985-12-06","5490","5490","5490","5490","1000","2053.9"
"1985-12-07","5530","5530","5530","5530","1000","2068.8"
"1985-12-09","5610","5610","5610","5610","1000","2098.8"
"1985-12-10","5700","5700","5700","5700","1000","2132.4"
"1985-12-11","5700","5700","5700","5700","2000","2132.4"
"1985-12-12","5900","5900","5800","5800","3000","2169.9"
"1985-12-13","5800","5800","5800","5800","1000","2169.9"
"1985-12-16","5800","5800","5800","5800","1000","2169.9"
"1985-12-17","5770","5770","5770","5770","1000","2158.6"
"1985-12-18","5800","5800","5800","5800","1000","2169.9"
"1985-12-19","5800","5800","5800","5800","1000","2169.9"
"1985-12-20","5820","5820","5800","5800","2000","2169.9"
"1985-12-21","5780","5780","5780","5780","1000","2162.4"
"1985-12-23","5700","5700","5700","5700","1000","2132.4"
"1985-12-24","5750","5750","5750","5750","1000","2151.1"
"1985-12-25","5780","5780","5730","5730","4000","2143.7"
"1985-12-26","5800","5880","5800","5880","4000","2199.8"
"1985-12-27","6030","6030","6000","6000","5000","2244.7"
"1985-12-28","6180","6310","6180","6310","19000","2360.6"
